key,owningOrganizationKey,numberOfOccurrences,rights,standard license,use,distribution,derivatives,commercial,attribution,share alike,notification
a42e266d-13bb-423a-895e-bcf80825017e,07f617d0-c688-11d8-bf62-b8a03c50a862,45308,,,?,?,?,?,?,?,?
2ad58f36-82cc-4ba7-820a-dcb22c0f5592,07f617d0-c688-11d8-bf62-b8a03c50a862,51900,,,?,?,?,?,?,?,?
520237b3-b0b3-47b5-90e1-af12098d6128,07f617d0-c688-11d8-bf62-b8a03c50a862,43298,,,?,?,?,?,?,?,?
52abfd10-81eb-4ca2-afcd-9493d837c772,07f617d0-c688-11d8-bf62-b8a03c50a862,40481,,,?,?,?,?,?,?,?
a04461d9-1528-4f8d-9e14-a734431d860a,07f617d0-c688-11d8-bf62-b8a03c50a862,40316,,,?,?,?,?,?,?,?
82022ed6-52ed-4574-b5da-27ee82da14d0,07f617d0-c688-11d8-bf62-b8a03c50a862,34544,,,?,?,?,?,?,?,?
85ea8d92-bbc0-452e-a795-2805527508e3,07f617d0-c688-11d8-bf62-b8a03c50a862,33883,,,?,?,?,?,?,?,?
1790ab52-6015-401a-8c94-187433531499,07f617d0-c688-11d8-bf62-b8a03c50a862,36432,,,?,?,?,?,?,?,?
e3182d64-2c76-48cc-bbc3-25ee4dd6d2de,07f617d0-c688-11d8-bf62-b8a03c50a862,30327,,,?,?,?,?,?,?,?
b971bcf7-f37a-4e96-95ae-d1f982ba7184,07f617d0-c688-11d8-bf62-b8a03c50a862,29982,,,?,?,?,?,?,?,?
b7f658b6-b5ab-4d26-9088-ed6db817a616,07f617d0-c688-11d8-bf62-b8a03c50a862,28277,,,?,?,?,?,?,?,?
027e7308-c9e7-46c7-8d56-08e1d525b03b,07f617d0-c688-11d8-bf62-b8a03c50a862,27988,,,?,?,?,?,?,?,?
6ec0db76-23c5-44b5-80f8-ad7e2aa17773,07f617d0-c688-11d8-bf62-b8a03c50a862,42920,,,?,?,?,?,?,?,?
29d0593b-897f-430d-9999-1ed068c689ad,07f617d0-c688-11d8-bf62-b8a03c50a862,26152,,,?,?,?,?,?,?,?
8ae2de05-84b2-444a-a64d-4fae46f281d6,07f617d0-c688-11d8-bf62-b8a03c50a862,29362,,,?,?,?,?,?,?,?
d88f70ce-40d4-4be4-8ed3-c31a03df31ef,07f617d0-c688-11d8-bf62-b8a03c50a862,25486,,,?,?,?,?,?,?,?
c70b5eab-1519-44fe-9df7-93f216d48dc5,07f617d0-c688-11d8-bf62-b8a03c50a862,25017,,,?,?,?,?,?,?,?
6f576898-0c06-4c20-b1ad-a0a9ada2c7cb,07f617d0-c688-11d8-bf62-b8a03c50a862,24193,,,?,?,?,?,?,?,?
a379b075-f016-44c5-9240-19c1ed62bd9a,07f617d0-c688-11d8-bf62-b8a03c50a862,22999,,,?,?,?,?,?,?,?
baf21ac6-5381-47ca-822e-22cbecf600dc,07f617d0-c688-11d8-bf62-b8a03c50a862,22687,,,?,?,?,?,?,?,?
dfbcc24c-d90a-404e-b2b0-723022664145,07f617d0-c688-11d8-bf62-b8a03c50a862,20891,,,?,?,?,?,?,?,?
223cda1d-bf1d-434b-b360-b24298ddc0e2,07f617d0-c688-11d8-bf62-b8a03c50a862,19127,,,?,?,?,?,?,?,?
f58d39ad-bd22-4da6-90a7-b6652555a64e,07f617d0-c688-11d8-bf62-b8a03c50a862,18501,,,?,?,?,?,?,?,?
9a9110ae-81bc-4c7a-8a4c-737183ef0c31,07f617d0-c688-11d8-bf62-b8a03c50a862,17450,,,?,?,?,?,?,?,?
731b54bc-c6f5-4a25-bf04-680fb7784b8d,07f617d0-c688-11d8-bf62-b8a03c50a862,17266,,,?,?,?,?,?,?,?
6f0597b0-54d4-4084-8d4b-339d5b806181,07f617d0-c688-11d8-bf62-b8a03c50a862,18750,,,?,?,?,?,?,?,?
e20345d6-0985-4d9b-a076-cf2bbd2aa66c,07f617d0-c688-11d8-bf62-b8a03c50a862,93450,,,?,?,?,?,?,?,?
edf03db8-68cf-48ac-a545-15f89c88e113,07f617d0-c688-11d8-bf62-b8a03c50a862,16098,,,?,?,?,?,?,?,?
5ea4217c-1e97-42b8-95c7-2d2adae8aa5a,07f617d0-c688-11d8-bf62-b8a03c50a862,15927,,,?,?,?,?,?,?,?
935e993c-d04b-43aa-b635-d2b887287fae,07f617d0-c688-11d8-bf62-b8a03c50a862,15555,,,?,?,?,?,?,?,?
bd9184fd-61a0-4aa6-9886-162880de0b2e,07f617d0-c688-11d8-bf62-b8a03c50a862,14132,,,?,?,?,?,?,?,?
7102003b-a219-4357-bb18-111df7e1fc2b,07f617d0-c688-11d8-bf62-b8a03c50a862,13769,,,?,?,?,?,?,?,?
65c84b10-5074-4bf9-a759-0d524dd449fe,07f617d0-c688-11d8-bf62-b8a03c50a862,13737,,,?,?,?,?,?,?,?
6892128d-c99d-468f-9902-eaa71ab69838,07f617d0-c688-11d8-bf62-b8a03c50a862,16087,,,?,?,?,?,?,?,?
27e416d9-ac57-48a6-ad78-55990f7af998,07f617d0-c688-11d8-bf62-b8a03c50a862,16826,,,?,?,?,?,?,?,?
2790adc5-c709-427c-8d04-804590d98272,07f617d0-c688-11d8-bf62-b8a03c50a862,17802,,,?,?,?,?,?,?,?
98284195-bc85-4473-b353-8113abdc9b79,07f617d0-c688-11d8-bf62-b8a03c50a862,10699,,,?,?,?,?,?,?,?
0b8a38c2-e5c2-4009-8b9e-f95f1050bafe,07f617d0-c688-11d8-bf62-b8a03c50a862,10633,,,?,?,?,?,?,?,?
6df4cdef-c55d-4a03-9055-3cbadcdd05aa,07f617d0-c688-11d8-bf62-b8a03c50a862,10046,,,?,?,?,?,?,?,?
532189ab-76e9-48ce-8381-55a39de216d8,07f617d0-c688-11d8-bf62-b8a03c50a862,10046,,,?,?,?,?,?,?,?
1ea39705-89e4-41e6-a0c3-c00890f63359,07f617d0-c688-11d8-bf62-b8a03c50a862,9396,,,?,?,?,?,?,?,?
5b4561d1-cb0d-4eae-a0dc-f732e618e9fb,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,0,,,?,?,?,?,?,?,?
88284cd4-761a-438e-9dfa-d42d5b321ec3,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,0,,,?,?,?,?,?,?,?
14208c55-2f2d-4195-8de5-1b6101964d6d,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,0,,,?,?,?,?,?,?,?
92bb524b-d4bf-4b32-8e5d-eacde0feeef9,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,0,,,?,?,?,?,?,?,?
c0955f22-7ce3-4354-b6b6-bf7e1567cee5,07f617d0-c688-11d8-bf62-b8a03c50a862,9552,,,?,?,?,?,?,?,?
07bba348-5057-47b5-8ba3-c37879653425,07f617d0-c688-11d8-bf62-b8a03c50a862,9543,,,?,?,?,?,?,?,?
5a87c36c-7785-41ac-bc6f-353516c8a33f,07f617d0-c688-11d8-bf62-b8a03c50a862,9526,,,?,?,?,?,?,?,?
5d030f0a-968a-43dd-8a94-931702f56f57,07f617d0-c688-11d8-bf62-b8a03c50a862,8441,,,?,?,?,?,?,?,?
27d039ed-a035-4227-ac88-200023834522,07f617d0-c688-11d8-bf62-b8a03c50a862,9054,,,?,?,?,?,?,?,?
b9f0d6a1-98aa-4a3e-8a2d-228434954062,07f617d0-c688-11d8-bf62-b8a03c50a862,8851,,,?,?,?,?,?,?,?
11036f2a-5080-4ec3-bac5-59e2a3ce734e,07f617d0-c688-11d8-bf62-b8a03c50a862,8332,,,?,?,?,?,?,?,?
8806aad1-215d-47bb-868b-02ea8fbffde4,07f617d0-c688-11d8-bf62-b8a03c50a862,11037,,,?,?,?,?,?,?,?
d400a69d-a183-4036-b3ee-50764bdaf402,07f617d0-c688-11d8-bf62-b8a03c50a862,7714,,,?,?,?,?,?,?,?
10e2368a-4ba5-4406-a117-d5541c309ded,07f617d0-c688-11d8-bf62-b8a03c50a862,23052,,,?,?,?,?,?,?,?
f7f419bd-519f-4112-b512-0bb019439d05,07f617d0-c688-11d8-bf62-b8a03c50a862,7585,,,?,?,?,?,?,?,?
82d673b2-d40b-490f-bacd-ba422098eb1c,07f617d0-c688-11d8-bf62-b8a03c50a862,6383,,,?,?,?,?,?,?,?
acd3e0ac-cfb0-41c1-827b-f831c4b5b57d,07f617d0-c688-11d8-bf62-b8a03c50a862,6987,,,?,?,?,?,?,?,?
32402e28-19bb-4b47-b467-74ff52fbc6d9,07f617d0-c688-11d8-bf62-b8a03c50a862,6083,,,?,?,?,?,?,?,?
17ea10b4-1ef2-42ba-9cb1-b38937dd15b9,07f617d0-c688-11d8-bf62-b8a03c50a862,10137,,,?,?,?,?,?,?,?
127246c7-144e-4e06-a5fa-90828a4bdabb,07f617d0-c688-11d8-bf62-b8a03c50a862,13583,,,?,?,?,?,?,?,?
52246141-e0f3-4806-8de1-6911bc2436b8,07f617d0-c688-11d8-bf62-b8a03c50a862,3546,,,?,?,?,?,?,?,?
7ff7a20f-f3b8-4a25-9057-069ae3417c49,07f617d0-c688-11d8-bf62-b8a03c50a862,5399,,,?,?,?,?,?,?,?
4cbe87e3-3183-441f-9ddd-128d3c041034,07f617d0-c688-11d8-bf62-b8a03c50a862,5043,,,?,?,?,?,?,?,?
11314af8-aad0-4414-a961-e91b88fd4abb,07f617d0-c688-11d8-bf62-b8a03c50a862,4734,,,?,?,?,?,?,?,?
7cf02f7c-4914-4f1a-9b24-287b8a12f8d5,07f617d0-c688-11d8-bf62-b8a03c50a862,4591,,,?,?,?,?,?,?,?
ff07ce16-1e76-47de-a3f3-d4fc705a7e04,90fd6680-349f-11d8-aa2d-b8a03c50a862,0,,,?,?,?,?,?,?,?
77d01c7b-bdb2-441f-85fd-8d93d160b9eb,07f617d0-c688-11d8-bf62-b8a03c50a862,4804,,,?,?,?,?,?,?,?
7445a910-faa2-4f43-b650-d2f055bfb0d7,07f617d0-c688-11d8-bf62-b8a03c50a862,9463,,,?,?,?,?,?,?,?
0a89b3b0-ac5c-4b93-a2dd-747b7e5ba98c,07f617d0-c688-11d8-bf62-b8a03c50a862,4108,,,?,?,?,?,?,?,?
b84e0174-731a-44d4-b926-7ee4ea1f05bf,07f617d0-c688-11d8-bf62-b8a03c50a862,10885,,,?,?,?,?,?,?,?
37a1816f-d4fd-4d30-bf74-72ca5bf0eb90,07f617d0-c688-11d8-bf62-b8a03c50a862,15597,,,?,?,?,?,?,?,?
c9b0e882-fb04-4572-836e-cca306f2ff24,07f617d0-c688-11d8-bf62-b8a03c50a862,3525,,,?,?,?,?,?,?,?
497c7db6-1b88-429a-bbc3-4f0fce01c54a,07f617d0-c688-11d8-bf62-b8a03c50a862,3422,,,?,?,?,?,?,?,?
4bd64435-fb04-494a-a344-0218ea59a7d4,07f617d0-c688-11d8-bf62-b8a03c50a862,3313,,,?,?,?,?,?,?,?
4e19e2b8-9934-4b5a-a51f-62df5a9802e7,07f617d0-c688-11d8-bf62-b8a03c50a862,12509,,,?,?,?,?,?,?,?
a54ad100-f8f4-47f3-968d-f7dd2a4000e8,07f617d0-c688-11d8-bf62-b8a03c50a862,3096,,,?,?,?,?,?,?,?
8169fc38-d772-4198-9225-8b9fb778894b,07f617d0-c688-11d8-bf62-b8a03c50a862,2940,,,?,?,?,?,?,?,?
d985a4d3-df49-41fb-a314-b6ee125876de,07f617d0-c688-11d8-bf62-b8a03c50a862,2465,,,?,?,?,?,?,?,?
18a99eb5-4dc5-4f37-b5e7-86fb9ded5b75,07f617d0-c688-11d8-bf62-b8a03c50a862,2494,,,?,?,?,?,?,?,?
1a7cd962-d4fb-4357-93f4-834bee0e26d7,07f617d0-c688-11d8-bf62-b8a03c50a862,2338,,,?,?,?,?,?,?,?
970ae9dc-03b7-48e0-852b-201f6cf04e60,07f617d0-c688-11d8-bf62-b8a03c50a862,2199,,,?,?,?,?,?,?,?
69fe6f86-b594-4521-8ae1-4b1d4b7ed620,07f617d0-c688-11d8-bf62-b8a03c50a862,2300,,,?,?,?,?,?,?,?
2dab8eae-059e-4e98-b3e3-0b29107d3dd0,07f617d0-c688-11d8-bf62-b8a03c50a862,2297,,,?,?,?,?,?,?,?
15f7a6a7-a684-42b1-a05f-4de243e389c4,07f617d0-c688-11d8-bf62-b8a03c50a862,2258,,,?,?,?,?,?,?,?
9d2d0ec1-bc13-40df-a6ff-6df727cc42b5,07f617d0-c688-11d8-bf62-b8a03c50a862,2117,,,?,?,?,?,?,?,?
cb7c2913-e387-4fbe-9e57-a2f24ed3d88c,07f617d0-c688-11d8-bf62-b8a03c50a862,3268,,,?,?,?,?,?,?,?
fcd8414a-9d49-492c-ab63-17b55aa05b95,07f617d0-c688-11d8-bf62-b8a03c50a862,1936,,,?,?,?,?,?,?,?
c7919f38-10fd-4806-81e2-4e81135b6af0,07f617d0-c688-11d8-bf62-b8a03c50a862,5344,,,?,?,?,?,?,?,?
65a3fa9d-db71-4418-b35b-ee4c6e16d916,07f617d0-c688-11d8-bf62-b8a03c50a862,2040,,,?,?,?,?,?,?,?
a4d333cb-3de4-495b-9156-41fe32c0d892,07f617d0-c688-11d8-bf62-b8a03c50a862,2029,,,?,?,?,?,?,?,?
eb0e6d40-024e-45cd-af5b-2127d43ee1de,07f617d0-c688-11d8-bf62-b8a03c50a862,1798,,,?,?,?,?,?,?,?
398fc94a-e5e8-485f-b88d-b8f56a5490d0,07f617d0-c688-11d8-bf62-b8a03c50a862,1698,,,?,?,?,?,?,?,?
854f0170-79e2-455e-a7f4-459b4e8f5fe0,07f617d0-c688-11d8-bf62-b8a03c50a862,1655,,,?,?,?,?,?,?,?
d5cc76e9-ccff-4759-b442-9917c1faaa88,07f617d0-c688-11d8-bf62-b8a03c50a862,1555,,,?,?,?,?,?,?,?
eb9f8323-02f8-4e10-a9e6-48fca6cb3f72,07f617d0-c688-11d8-bf62-b8a03c50a862,1496,,,?,?,?,?,?,?,?
e97c59bc-591d-4fa5-987e-2c2f56dcf05d,07f617d0-c688-11d8-bf62-b8a03c50a862,1462,,,?,?,?,?,?,?,?
c0dd4990-1803-4d6b-bc06-2f7eeaba100d,07f617d0-c688-11d8-bf62-b8a03c50a862,1582,,,?,?,?,?,?,?,?
6ab9e0d3-3c07-4e85-9404-565a195f3f6c,07f617d0-c688-11d8-bf62-b8a03c50a862,1346,,,?,?,?,?,?,?,?
35f107f9-09fb-4bc1-bf78-cec2c9d1eef4,07f617d0-c688-11d8-bf62-b8a03c50a862,1557,,,?,?,?,?,?,?,?
9ffd5049-d976-4bd4-ac57-9666a20a66d2,07f617d0-c688-11d8-bf62-b8a03c50a862,1188,,,?,?,?,?,?,?,?
cd83abdc-19ea-4e73-8d89-c617b47e63c8,07f617d0-c688-11d8-bf62-b8a03c50a862,1159,,,?,?,?,?,?,?,?
cf5ce014-6ac5-47fe-8b35-c70a9826562e,07f617d0-c688-11d8-bf62-b8a03c50a862,2571,,,?,?,?,?,?,?,?
61ea5ba5-495f-4acc-b422-3f59ead69cf8,07f617d0-c688-11d8-bf62-b8a03c50a862,1037,,,?,?,?,?,?,?,?
02131297-7f17-4eb7-aeb6-9692ac6d5ea1,07f617d0-c688-11d8-bf62-b8a03c50a862,993,,,?,?,?,?,?,?,?
4da2d1dc-0742-4e9a-ac8f-097a90a796fd,07f617d0-c688-11d8-bf62-b8a03c50a862,1150,,,?,?,?,?,?,?,?
0ad62789-af7b-4f16-85f8-066b7fb99c30,07f617d0-c688-11d8-bf62-b8a03c50a862,6992,,,?,?,?,?,?,?,?
738f756e-1f8f-4903-b1dd-579902e1f1c7,07f617d0-c688-11d8-bf62-b8a03c50a862,965,,,?,?,?,?,?,?,?
2d519945-a6de-49ee-96e3-de80099cc339,07f617d0-c688-11d8-bf62-b8a03c50a862,841,,,?,?,?,?,?,?,?
f1839fd5-0d4b-4580-a171-347080d86373,07f617d0-c688-11d8-bf62-b8a03c50a862,1180,,,?,?,?,?,?,?,?
950607b4-00a8-4ba2-bb58-f9b001547e56,07f617d0-c688-11d8-bf62-b8a03c50a862,926,,,?,?,?,?,?,?,?
1b053632-d5fa-4540-945c-cbb0572e318c,07f617d0-c688-11d8-bf62-b8a03c50a862,829,,,?,?,?,?,?,?,?
4fbb2379-db6d-46bd-8f0b-4972cb76b188,07f617d0-c688-11d8-bf62-b8a03c50a862,798,,,?,?,?,?,?,?,?
b1a3160b-7155-4e33-a3ee-bb27bbb3dd56,07f617d0-c688-11d8-bf62-b8a03c50a862,782,,,?,?,?,?,?,?,?
66f39e15-e74d-491c-b5d2-397cd6bad884,07f617d0-c688-11d8-bf62-b8a03c50a862,881,,,?,?,?,?,?,?,?
5eaed87c-cd79-45db-a488-727967a939d7,07f617d0-c688-11d8-bf62-b8a03c50a862,761,,,?,?,?,?,?,?,?
64ac1450-3abe-4a48-a49c-07f1347740c1,07f617d0-c688-11d8-bf62-b8a03c50a862,1087,,,?,?,?,?,?,?,?
3554cb85-fcc0-4ccb-bd5f-757fac6eb54b,07f617d0-c688-11d8-bf62-b8a03c50a862,710,,,?,?,?,?,?,?,?
b070a0f7-c626-47bc-a09e-154ae046418f,07f617d0-c688-11d8-bf62-b8a03c50a862,691,,,?,?,?,?,?,?,?
b0dacaa0-6511-4d21-9d55-129bc400831d,07f617d0-c688-11d8-bf62-b8a03c50a862,934,,,?,?,?,?,?,?,?
9da03d30-cc1f-47d6-a614-b39df104b85d,07f617d0-c688-11d8-bf62-b8a03c50a862,662,,,?,?,?,?,?,?,?
c21b807c-5656-48a7-b63c-a4baa8ac2c25,07f617d0-c688-11d8-bf62-b8a03c50a862,663,,,?,?,?,?,?,?,?
3eeb764b-491c-430d-94d5-bba911cb34fe,07f617d0-c688-11d8-bf62-b8a03c50a862,649,,,?,?,?,?,?,?,?
21fa9aae-6876-403c-8a4b-1dab5c745333,07f617d0-c688-11d8-bf62-b8a03c50a862,618,,,?,?,?,?,?,?,?
fbd8cfe2-db00-4276-b7bd-e7d9490d2e10,07f617d0-c688-11d8-bf62-b8a03c50a862,609,,,?,?,?,?,?,?,?
6da4e86d-c702-40dc-bb4a-6faf85c3b45e,07f617d0-c688-11d8-bf62-b8a03c50a862,2224,,,?,?,?,?,?,?,?
b38781b1-b0aa-4ab4-a411-4514ff80bdcf,07f617d0-c688-11d8-bf62-b8a03c50a862,587,,,?,?,?,?,?,?,?
3cf84bf6-5a7b-4abe-89ef-b16eaef2fa3c,07f617d0-c688-11d8-bf62-b8a03c50a862,665,,,?,?,?,?,?,?,?
78e68e1c-7d78-4f54-b4c4-32a24facadea,07f617d0-c688-11d8-bf62-b8a03c50a862,557,,,?,?,?,?,?,?,?
5ce8b003-c6c6-4740-ba14-9fea6eb76998,07f617d0-c688-11d8-bf62-b8a03c50a862,544,,,?,?,?,?,?,?,?
a7c1e188-5a04-47fb-8fe1-6a3bcbb1b98c,07f617d0-c688-11d8-bf62-b8a03c50a862,859,,,?,?,?,?,?,?,?
d92be667-109b-4d35-ab1f-d07ab383bcb9,07f617d0-c688-11d8-bf62-b8a03c50a862,778,,,?,?,?,?,?,?,?
5f45df05-d7d4-4114-85d1-5ff40b00fa5b,07f617d0-c688-11d8-bf62-b8a03c50a862,2432,,,?,?,?,?,?,?,?
4d4e7415-5800-4d8b-8d4d-6de938e8d38c,07f617d0-c688-11d8-bf62-b8a03c50a862,450,,,?,?,?,?,?,?,?
f143abeb-0cfb-47f1-9ab8-9ff948627c17,07f617d0-c688-11d8-bf62-b8a03c50a862,448,,,?,?,?,?,?,?,?
dd6f4b03-8219-49dd-9934-e78ae3f6d8e4,07f617d0-c688-11d8-bf62-b8a03c50a862,412,,,?,?,?,?,?,?,?
882369ec-9118-4d98-bed9-a44210a2e9cb,07f617d0-c688-11d8-bf62-b8a03c50a862,411,,,?,?,?,?,?,?,?
b7691b4d-ddcb-4def-bd01-53fe7319f5d4,07f617d0-c688-11d8-bf62-b8a03c50a862,637,,,?,?,?,?,?,?,?
ec74db7d-f73d-4422-83ce-8da2df5b96fe,07f617d0-c688-11d8-bf62-b8a03c50a862,781,,,?,?,?,?,?,?,?
4f3e0514-6e71-4ac5-913c-36801d234904,07f617d0-c688-11d8-bf62-b8a03c50a862,378,,,?,?,?,?,?,?,?
695fd77c-e94d-4c8a-9600-f75b90c1c76e,07f617d0-c688-11d8-bf62-b8a03c50a862,368,,,?,?,?,?,?,?,?
792dd7c6-433e-4401-9381-0f939aec212c,07f617d0-c688-11d8-bf62-b8a03c50a862,365,,,?,?,?,?,?,?,?
cfa7bdfb-4b6d-47cd-9a42-55ab7d2e5dac,07f617d0-c688-11d8-bf62-b8a03c50a862,693,,,?,?,?,?,?,?,?
48d5602a-fbea-417a-b5d3-46073a08efda,07f617d0-c688-11d8-bf62-b8a03c50a862,432,,,?,?,?,?,?,?,?
d279709f-aa5f-49c9-86f2-90768acffd29,07f617d0-c688-11d8-bf62-b8a03c50a862,330,,,?,?,?,?,?,?,?
55273e65-5c95-468b-8763-2fa9dc9d5114,07f617d0-c688-11d8-bf62-b8a03c50a862,324,,,?,?,?,?,?,?,?
de3cd1eb-1ec1-4e95-b9f8-ec2fc13f51cf,07f617d0-c688-11d8-bf62-b8a03c50a862,320,,,?,?,?,?,?,?,?
4ebdc7f1-10df-47c2-b5ee-708436420354,07f617d0-c688-11d8-bf62-b8a03c50a862,1109,,,?,?,?,?,?,?,?
e761cbd0-406c-4a26-9b1b-d23e3926aa31,07f617d0-c688-11d8-bf62-b8a03c50a862,276,,,?,?,?,?,?,?,?
fe013393-3bda-4369-a8e4-015b89ba65fb,07f617d0-c688-11d8-bf62-b8a03c50a862,273,,,?,?,?,?,?,?,?
80b89669-1422-477b-a7c1-d393a00a81fb,07f617d0-c688-11d8-bf62-b8a03c50a862,257,,,?,?,?,?,?,?,?
e2111179-bf4c-463c-97e6-736a4b8871da,07f617d0-c688-11d8-bf62-b8a03c50a862,404,,,?,?,?,?,?,?,?
a4c3fc76-dafa-4348-9a0f-2efd8b33c2f5,07f617d0-c688-11d8-bf62-b8a03c50a862,252,,,?,?,?,?,?,?,?
b164debe-b28d-46e8-a467-169940a51300,07f617d0-c688-11d8-bf62-b8a03c50a862,661,,,?,?,?,?,?,?,?
b40ee5d3-efae-4023-884d-31aff7b9a3e1,07f617d0-c688-11d8-bf62-b8a03c50a862,250,,,?,?,?,?,?,?,?
b6327887-f76c-4974-a467-d2856cf48bfe,07f617d0-c688-11d8-bf62-b8a03c50a862,227,,,?,?,?,?,?,?,?
27c5cac6-e2d8-4b78-abb1-db6a1a3791b6,07f617d0-c688-11d8-bf62-b8a03c50a862,202,,,?,?,?,?,?,?,?
6a4d0a55-cd81-438d-b92e-de19642887f1,07f617d0-c688-11d8-bf62-b8a03c50a862,195,,,?,?,?,?,?,?,?
c9a73caf-a342-4dfe-b443-7ee3bc6429e5,07f617d0-c688-11d8-bf62-b8a03c50a862,166,,,?,?,?,?,?,?,?
ebb64424-3d2e-4198-8fb7-f2b445031a03,07f617d0-c688-11d8-bf62-b8a03c50a862,168,,,?,?,?,?,?,?,?
91f87e60-32ba-447c-9307-7333e1080205,43c1d5e0-0a24-11dd-953d-b8a03c50a862,3387,,,?,?,?,?,?,?,?
7b772b7c-f762-11e1-a439-00145eb45e9a,0e0fc0f0-828e-11d8-b7ed-b8a03c50a862,0,No restrictions.,,true,true,true,true,false,false,false
7b75fe0a-f762-11e1-a439-00145eb45e9a,ce5a9e85-93f6-43fd-b993-b76064456b1b,753,Se debe citar la fuente y la colección en los trabajos resultantes de la consulta. Se recomienda el envío de una copia de los trabajos a los que de lugar la consulta al Servicio de Colecciones de la EEZA.,,true,true,true,true,true,?,false
7b74be32-f762-11e1-a439-00145eb45e9a,730cd32c-627f-44a8-9d93-fcfb23ade969,14154,http://www3.unileon.es/dp/dbv/LEB/condiciones_de_uso.htm,,?,?,?,?,?,?,?
7b7393c2-f762-11e1-a439-00145eb45e9a,3693ff90-4c16-11d8-b290-b8a03c50a862,1212,"Data are freely available through GBIF, OBIS, SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products, please acknowledge the source.",,true,true,true,true,?,?,false
7b7269b6-f762-11e1-a439-00145eb45e9a,3693ff90-4c16-11d8-b290-b8a03c50a862,746,"Data are freely available through GBIF, OBIS, SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products, please acknowledge the source.",,true,true,true,true,?,?,false
7b714568-f762-11e1-a439-00145eb45e9a,3693ff90-4c16-11d8-b290-b8a03c50a862,2427,"Data are freely available through GBIF, OBIS, SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products, please acknowledge the source.",,true,true,true,true,?,?,false
7b702b2e-f762-11e1-a439-00145eb45e9a,3693ff90-4c16-11d8-b290-b8a03c50a862,138,"Data are freely available through GBIF, OBIS, SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products, please acknowledge the source.",,true,true,true,true,?,?,false
7b6f0500-f762-11e1-a439-00145eb45e9a,3693ff90-4c16-11d8-b290-b8a03c50a862,936,"Data are freely available through GBIF, OBIS, SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products, please acknowledge the source.",,true,true,true,true,?,?,false
7b6dd554-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,156,Unrestricted,,true,true,true,true,false,false,false
7b6c8226-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,109,Unrestricted,,true,true,true,true,false,false,false
7b6b50fe-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,30,Freely available if cited,,true,true,true,true,true,?,false
7b6a2364-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,4778,Freely available if cited,,true,true,true,true,true,?,false
7b68f20a-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,885,Unrestricted,,true,true,true,true,false,false,false
7b67c51a-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,909,Restricted,,false,false,false,false,?,?,?
7b6697b2-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,114,Freely available if cited,,true,true,true,true,true,?,false
7b657080-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,5,Freely available if cited,,true,true,true,true,true,?,false
7b644c6e-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,104,Freely available if cited,,true,true,true,true,true,?,false
7b6322ee-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,104,Unrestricted,,true,true,true,true,false,false,false
7b61ebd6-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,304,Unrestricted,,true,true,true,true,false,false,false
7b60c440-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,174,Unrestricted,,true,true,true,true,false,false,false
7b5fa9de-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,64,Freely available if cited,,true,true,true,true,true,?,false
7b5e800e-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,162,Freely available if cited,,true,true,true,true,true,?,false
7b5d6a48-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,177,Unrestricted,,true,true,true,true,false,false,false
7b5c5572-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,422,Freely available if cited,,true,true,true,true,true,?,false
7b5b300c-f762-11e1-a439-00145eb45e9a,fb10a11f-4417-41c8-be6a-13a5c8535122,276,Freely available if cited,,true,true,true,true,true,?,false
